LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
WEST HUNT CLUB RD btwn MOODIE DR & HWY416 IC72 RAMP53 (__3ZA4YJ),2016,9,,,358554.3158,5018879.788
HWY416 IC75B RAMP25 btwn HWY416 IC75C RAMP24 & HWY417 IC131 RAMP55 (__3ZAY4O),2016,2,,,358564.101,5022742.511
HWY417 IC131 RAMP66 btwn HWY417 IC130 RAMP36 & HWY417 IC131 RAMP63 (__3ZA1SX),2016,3,,,358577.4626,5022934.95
RICHMOND RD btwn TURN LANE & HWY416 IC75A RAMP53 (__3ZA4LK),2016,1,,,358591.578,5021724.789
HWY416 IC75A RAMP43 btwn HWY416 IC75A RAMP63 & HIGHWAY 416 (__3ZAY4X),2016,1,,,358598.9068,5022028.4
HIGHWAY 416 btwn HWY417 IC131 RAMP53 & HWY416 IC75A RAMP43 (__3ZAYG8),2016,1,,,358610.5307,5022112.699
MOODIE DR btwn WEST HUNT CLUB RD & ALTI PL (__3ZBOCW),2016,5,,,358621.5714,5016734.794
WOODRIDGE CRES btwn BAYSHORE PS & TRANSITWAY LINK (__6KE4J1B),2016,3,,1,358626.0686,5023288.694
BASELINE RD/HWY 416 RICHMOND IC75R53 @ RICHMON (0000148),2016,6,,,358635.663,5021821.491
CARLING AVE @ REC PATH/525M E OF HOLLY ACRES (0014369),2016,1,1,,358675.9685,5023773.639
BASELINE RD btwn HWY416 IC75A RAMP53 & TURN LANE (__3ZA4LB),2016,1,,,358691.1636,5021796.491
HIGHWAY 416 btwn HWY416 IC75B RAMP25 & HWY416 IC75A RAMP26 (__3ZAZLE),2016,3,,,358734.4081,5021987.614
RICHMOND RD btwn TURN LANE & JOHN SUTHERLAND DR (__3ZA4LM),2016,1,,,358746.2481,5022060.955
HWY 416 ACRES IC75R24 @ HOLLY ACRES RD (0005257),2016,4,,,358757.6649,5022868.5
JOHN SUTHERLAND DR @ RICHMOND RD (0000578),2016,3,,,358786.6649,5022150.494
HWY417 IC130 RAMP36 btwn RICHMOND RD & HWY417 IC131 RAMP66 (__3ZAY7U),2016,1,,,358799.9584,5023025.7
EAGLESON RD btwn OTTAWA ST & BROPHY DR (__3ZA4ZN),2016,2,,,358824.6505,5005392.552
NORTHSIDE RD @ CASSIDY RD (0000643),2016,1,,,358853.6641,5021476.488
BASELINE RD btwn TURN LANE & CEDARVIEW RD (__3ZA11A),2016,1,,,358856.1865,5021720.588
WOODRIDGE CRES btwn BAYSHORE DR & BAYSHORE PS (__6KE4J1A),2016,3,,,358890.422,5023751.934
GRANGEMILL AVE btwn FOOTHILLS DR & CASSIDY RD (__3ZBNFU),2016,1,,,358895.6641,5021249.485
HOLLY ACRES RD btwn HWY416 IC75C RAMP24 & RICHMOND RD (__3ZA2IK),2016,1,,,358909.1606,5022810.946
RICHMOND RD btwn JOHN SUTHERLAND DR & HOLLY ACRES RD (__3ZA2LS),2016,3,,,358925.4399,5022448.241
MAPLEHURST AVE @ CARLING AVE (0001097),2016,1,,,358934.6679,5023947.51
FALLOWFIELD RD btwn STEEPLE HILL CRES & MOODIE DR (__3ZA4Y5),2016,2,,,358937.1883,5014341.473
BASELINE RD @ CEDARVIEW RD (0010259),2016,3,,,358967.6649,5021674.49
RICHMOND RD btwn PERTH ST & CAMBRIAN RD (__3ZAB98),2016,2,,,358985.5785,5008208.062
CARLING AVE @ BAYSHORE DR/BIRCHDALE AVE (0000021),2016,11,,,359003.3129,5023989.747
HWY417 IC130 RAMP35 btwn HIGHWAY 417 & RICHMOND RD (__3ZAY6L),2016,1,,,359004.6099,5022911.034
CASSIDY RD btwn BRUIN LANE & GRANGEMILL AVE (__3ZA4YN),2016,1,,,359005.757,5021078.519
STEEPLE HILL CRES btwn FALLOWFIELD RD & RUSHMORE RD (__3ZAB48),2016,1,,,359006.0964,5013192.088
HIGHWAY 417 btwn HWY417 IC131 RAMP55 & HWY417 IC130 RAMP35 (__3ZA1MT),2016,2,,,359019.1731,5023036.448
WOODRIDGE CRES @ 220 W OF BAYSHORE DR/BAYSHORE (0005411),2016,1,,,359036.6671,5023374.505
BAYSHORE DR btwn CARLING AVE & WOODRIDGE CRES N (__3ZAAD2),2016,1,,,359038.527,5023925.142
RICHMOND RD @ HOLLY ACRES RD/NANAIMO DR (0001068),2016,11,,,359058.6671,5022748.499
BASELINE RD btwn 180 E OF CEDARVIEW RD & 180 E OF CEDARVIEW RD (__3ZA110A),2016,1,,,359064.0159,5021666.293
BAYSHORE DR @ WOODRIDGE CRES N (0001209),2016,5,,2,359071.8321,5023873.174
JOHN SUTHERLAND DR btwn RICHMOND RD & TO BE DETERMINED (__3ZAAEC),2016,1,,,359072.4175,5022133.494
HIGHWAY 417 btwn HWY417 IC131 RAMP66 & HWY417 IC130 RAMP26 (__3ZA29A),2016,12,,,359082.9732,5023063.974
RICHMOND RD btwn STEEPLE HILL CRES & CAMBRIAN RD (__3ZAB9D),2016,2,,,359088.3787,5010171.424
BAYSHORE DR btwn WOODRIDGE CRES N & BAYSHORE CS (__3ZAA4OA),2016,1,,,359110.9262,5023807.758
RICHMOND RD @ CAMBRIAN RD N (0000845),2016,1,,,359113.6411,5009588.378
CARLING AVE @ WYLIE AVE (0002394),2016,1,,,359140.669,5024077.511
BAYSHORE DR @ BAYSHORE CS (0005412),2016,1,,,359141.7892,5023740.125
RICHMOND RD btwn HWY417 IC130 RAMP25 & HWY417 IC130 RAMP35 (__3ZA4MN),2016,2,,,359144.2193,5022931.51
HIGHWAY 416 btwn HWY416 IC75A RAMP43 & HWY416 IC72 RAMP34 (__3ZAZLD),2016,1,,,359153.8627,5020931.833
CARLING AVE EB btwn BAYSHORE DR & CARLING AVE (__3ZA4VJ),2016,1,,,359157.3139,5024071.134
KEMPSTER AVE btwn WALTER ST & CARLING AVE (__3ZABU7),2016,1,,,359169.669,5024213.013
BAYSHORE DR btwn WOODRIDGE CRES S & BAYSHORE CS (__3ZAA4OB),2016,5,,,359174.7988,5023618.74
CARLING AVE @ KEMPSTER AVE/FAMOUS PLAYERS THEA (0002395),2016,1,,,359210.669,5024119.512
HIGHWAY 416 btwn HWY416 IC75A RAMP26 & HWY416 IC72 RAMP62 (__3ZAZLF),2016,4,,,359227.0659,5020742.931
BRUIN RD @ CEDARVIEW RD (0005240),2016,1,,,359230.526,5020937.038
BAYSHORE DR @ WOODRIDGE CRES S (0000360),2016,1,,,359236.2649,5023512.795
BURLAND ST @ CARLING AVE (0002773),2016,1,,,359278.6699,5024164.512
BAYSHORE DR SB btwn WOODRIDGE CRES & BAYSHORE DR SB RAMPS TO RICHMOND  (__3ZAA3G),2016,1,,,359281.2881,5023461.226
CEDARVIEW RD btwn BRUIN RD & HWY416 IC72 RAMP62 (__3ZAZO7),2016,1,,,359306.4441,5020317.091
BAYSHORE DR btwn WOODRIDGE CRES & HWY417 IC130 RAMP66 (__3ZAA3E),2016,1,,,359310.0375,5023444.248
BASELINE RD @ JOHN SUTHERLAND DR/VALLEY STREAM (0000011),2016,4,,,359310.6671,5021789.491
BOYCE AVE btwn WALTER ST & CARLING AVE (__3ZABUD),2016,1,,,359313.6116,5024289.04
CARLING AVE EB btwn CARLING AVE & ROSEVIEW AVE (__3ZA2TL),2016,1,,,359333.495,5024183.202
HWY416 IC72 RAMP34 btwn HIGHWAY 416 & WEST HUNT CLUB RD (__3ZAY4D),2016,1,,,359347.8805,5019631.81
SIOUX CRES btwn OKANAGAN DR & OKANAGAN DR (__3ZAAFS),2016,1,,,359349.8302,5022107.564
CARLING AVE @ ROSEVIEW AVE (0002644),2016,1,,,359358.6699,5024199.512
BASELINE RD btwn JOHN SUTHERLAND DR & SIOUX CRES (__3ZA4LC),2016,1,,,359362.1675,5021820.491
HWY 416 WESTHUNT IC72R34 @ WEST HUNT CLUB RD (0005218),2016,3,,,359370.8921,5019361.454
BAYSHORE DR @ RICHMOND RD (0010407),2016,9,,,359372.6871,5023368.535
HIGHWAY 417 btwn HWY417 IC130 RAMP35 & HWY417 IC130 RAMP25 (__3ZA298),2016,7,,,359391.7209,5023084.004
SCRIVENS ST btwn WALTER ST & CARLING AVE (__3ZABVH),2016,1,,,359393.1705,5024331.513
RICHMOND RD btwn BAYSHORE DR & MAGWOOD AVE/HWY417 IC130 RAMP62 (__3ZAZVW),2016,1,,,359402.1695,5023408.005
RIDGEVALLEY DR btwn KEVIN AVE & FIRWOOD CRES (__3ZAA4S),2016,1,,,359418.3925,5023573.206
HIGHWAY 416 btwn HWY416 IC72 RAMP34 & HWY416 IC72 RAMP63 (__3ZAZER),2016,3,,,359418.6727,5019669.602
CARLING AVE @ SCRIVENS ST (0002720),2016,2,,,359423.671,5024258.513
MOODIE DR btwn ALTI PL & FALLOWFIELD RD (__3ZAZXM),2016,1,,,359427.5383,5014807.376
NANAIMO DR @ OKANAGAN DR (0001183),2016,1,,,359436.669,5022679.499
HIGHWAY 416 btwn HWY416 IC72 RAMP62 & HWY416 IC72 RAMP24 (__3ZAZEQ),2016,4,,,359469.5439,5019642.099
RICHMOND RD @ BELLFIELD ST/RIDGEVALLEY DR (0000521),2016,1,,,359492.6699,5023528.506
FALLOWFIELD RD @ MOODIE DR (0010412),2016,9,,,359501.657,5014636.426
DWYER HILL RD btwn PADEN RD & DONNELLY DR (__3ZA4ZU),2016,2,,,359511.6517,4983446.125
CARLING AVE EB btwn SCRIVENS ST & GRENON AVE (__3ZA26C),2016,1,,1,359511.6716,5024299.513
MOODIE DR btwn FALLOWFIELD RD & BRIDE PRIV (__6KFIGW),2016,1,,,359535.2491,5014557.849
VALLEY STREAM DR btwn SHADOW CRT & SANDCASTLE DR (__3ZBOIO),2016,1,,,359541.7205,5021681.265
FALLOWFIELD RD btwn MOODIE DR & HWY416 IC66 RAMP53 (__3ZA4Y6),2016,3,,,359567.2257,5014654.686
CARLING AVE @ RITCHIE ST (0002654),2016,2,,,359588.6721,5024366.514
CARLING AVE @ GRENON AVE (0002645),2016,1,,,359593.6721,5024350.514
CEDARVIEW RD @ HWY 416 WESTHUNT IC72R42 (0005515),2016,1,,,359597.3619,5019761.709
CEDARVIEW RD @ HWY 416 WESTHUNT IC72R24 (0005514),2016,2,,,359607.8819,5019743.789
WEST HUNT CLUB RD btwn HWY416 IC72 RAMP63 & CEDARVIEW RD (__3ZA190),2016,1,,,359612.6915,5019498.694
DUMAURIER AVE @ RICHMOND RD (0002679),2016,2,,,359627.671,5023735.508
BASELINE RD @ SANDCASTLE DR (0001122),2016,1,,,359629.669,5021987.493
MCCORDICK RD btwn DOBSON LANE & MCCORDICK RD (__3ZA2O6),2016,2,,,359641.7291,5004071.842
CEDARVIEW RD btwn HWY416 IC72 RAMP24 & WEST HUNT CLUB RD (__3ZAZEP),2016,1,,,359661.7976,5019651.66
BRADFORD ST btwn JAMIESON ST & MAUD ST (__3ZA5XD),2016,1,,,359669.1729,5025619.525
CARLING AVE EB btwn GRENON AVE & MOORE AVE (__3ZA4VQ),2016,1,,,359693.3868,5024415.471
HIGHWAY 416 btwn HWY416 IC72 RAMP63 & HWY416 IC72 RAMP53 (__3ZA1NF),2016,1,,,359697.9745,5019187.604
SANDCASTLE DR btwn BROOKHAVEN CRT & VALLEY STREAM DR (__3ZAA2Q),2016,1,,,359700.1695,5021819.991
BASELINE RD btwn SANDCASTLE DR & MONTEREY DR (__3ZA4LL),2016,1,,,359716.0929,5022066.719
CEDARVIEW RD @ WEST HUNT CLUB RD (0010267),2016,12,,,359718.6671,5019554.471
DUMAURIER AVE @ BARWELL AVE/GRENON AVE (0002440),2016,1,,,359729.6721,5023650.508
QUEENSLINE DR btwn ESQUIMAULT AVE & QUALICUM ST (__3ZAAGR),2016,1,,,359753.1705,5022408.997
TORSA CRT btwn DUMAURIER AVE & END (__3ZABKN),2016,1,,,359755.1721,5023574.507
HIGHWAY 416 btwn HWY416 IC66 RAMP34 & HWY416 IC72 RAMP53 (__3ZAZM6),2016,2,,,359758.0123,5017182.693
RICHMOND RD btwn HIGHFIELD CRES & GRENON AVE (__3ZA4LZ),2016,2,1,,359781.6721,5023991.51
BASELINE RD @ MONTEREY DR (0001125),2016,3,,,359793.6699,5022155.494
GRENON AVE @ RICHMOND RD (0002741),2016,3,,,359806.6721,5024033.511
FALLOWFIELD RD @ HWY 416 FALLOWFI IC66R34 (0005504),2016,2,,,359823.4781,5014725.698
CONSUL AVE btwn CONSUL AVE & MORRISON DR (__3ZA2OE),2016,1,,,359826.9882,5022996.351
HWY416 IC66 RAMP63 btwn FALLOWFIELD RD & HIGHWAY 416 (__3ZAY43),2016,1,,,359834.2723,5014900.355
HWY416 IC66 RAMP34 btwn HIGHWAY 416 & FALLOWFIELD RD (__3ZAY40),2016,2,,,359838.3585,5015072.837
DUMAURIER AVE btwn SPLINTER CRES & ALENMEDE CRES (__3ZAZR5),2016,1,,,359849.5408,5023394.117
BRITANNIA RD btwn SALINA ST & HOWE ST (__3ZAAEJ),2016,1,,,359857.903,5025375.928
HIGHWAY 416 btwn HWY416 IC66 RAMP34 & HWY416 IC66 RAMP63 (__3ZAZM2),2016,1,,,359861.6336,5015067.51
CONSUL AVE @ MORRISON DR (0002660),2016,1,,,359867.6721,5022974.502
HIGHWAY 416 btwn HWY416 IC66 RAMP62 & HWY416 IC66 RAMP52 (__3ZAZMX),2016,6,,,359870.4955,5015109.173
RICHMOND RD btwn GRENON AVE & MARIELLE CRT (__3ZA4M3),2016,1,,,359875.4205,5024146.363
CENTURY RD    W btwn GOODSTOWN RD & MALAKOFF RD (__3ZA4YG),2016,1,,,359902.4112,5002697.453
SPLINTER CRES btwn TORSA CRT & DUMAURIER AVE (__3ZAZR6),2016,1,,,359923.5429,5023611.469
MOODIE DR btwn BRIDE PRIV & MCKENNA CASEY DR (__3ZA4Y1),2016,1,,1,359956.2295,5013581.684
CARLING AVE EB btwn HIGH ST & PINECREST RD (__3ZA4VU),2016,1,,,359968.1735,5024591.516
ZEPHYR AVE btwn DON ST & MARIE ST (__3ZABW0),2016,1,,,359982.0519,5024978.223
HWY416 IC66 RAMP62 btwn HIGHWAY 416 & FALLOWFIELD RD (__3ZAY49),2016,1,,,359999.5869,5014958.645
DONNELLY DR btwn MILL POND LANE & DWYER HILL RD (__3ZA4ZR),2016,1,,,360003.2274,4982809.742
CENTURY RD @ MALAKOFF RD (0003723),2016,1,,,360006.6241,5002789.314
CARLING AVE @ PINECREST  RD/GREENVIEW AVE (0001630),2016,11,,,360006.674,5024632.516
HIGHWAY 417 btwn RAMP & HWY417 IC129 RAMP76 (__3ZA2X8),2016,3,,,360006.7494,5023226.994
BRITANNIA RD @ DON ST (0003013),2016,2,,,360011.674,5025110.521
HIGHWAY 416 btwn HWY416 IC66 RAMP62 & HWY416 IC72 RAMP24 (__3ZAZMZ),2016,6,,,360012.2343,5017393.924
FALLOWFIELD RD btwn HWY416 IC66 RAMP63 & HWY416 IC66 RAMP52 (__3ZAZMY),2016,1,,,360049.1695,5014788.493
MORRISON DR btwn DRAPER AVE & BASELINE RD (__3ZAAG2),2016,1,,,360069.7007,5022389.108
PINECREST RD @ RICHMOND RD (0002353),2016,12,,,360072.674,5024471.515
RAMSEY CRES btwn DUMAURIER AVE & DUMAURIER AVE (__3ZABJ3),2016,1,,,360094.6435,5023472.35
MORRISON DR @ BASELINE RD (0002570),2016,2,,,360099.6721,5022309.496
HOBART CRES btwn ESTELLE CRES & JANSEN RD (2) (__3ZABQU),2016,1,,,360104.4901,5020939.568
PINEWOOD CRES @ RICHMOND RD (0002742),2016,1,,,360112.674,5024538.516
CEDARVIEW RD btwn WEST HUNT CLUB RD & LYTLE AVE (__3ZA1XV),2016,5,,,360144.577,5018587.546
POULIN AVE @ REGINA ST (0003011),2016,1,,,360165.6751,5025264.522
PINECREST RD btwn FALLIS AVE & HARWOOD AVE (__3ZA4M5),2016,1,,,360167.6746,5024222.513
BRITANNIA RD @ CARLING AVE (0002777),2016,1,1,,360174.6751,5024738.517
BARNSDALE RD @ TWIN ELM RD N (0000840),2016,1,,,360185.643,5007832.362
MARIE ST btwn BRITANNIA RD & POULIN AVE (__3ZBNG2),2016,1,,,360198.8307,5024933.132
HARWOOD AVE @ PINECREST RD (0002747),2016,1,,,360209.6751,5024120.512
HWY417 IC129 RAMP51 btwn HIGHWAY 417 & ASHLEY ST (__3ZAYBJ),2016,4,,,360211.4568,5023309.79
JANSEN RD btwn GRADY CRES & HOBART CRES (__3ZABR8),2016,1,,,360216.7883,5021096.282
MCCORDICK RD btwn MCCORDICK RD & CENTURY RD W (__3ZAB0G),2016,2,,,360220.6973,5003413.863
HIGHWAY 416 btwn HWY416 IC66 RAMP52 & HWY416 IC66 RAMP24 (__3ZAZMW),2016,4,,,360221.4659,5014541.717
PINECREST RD @ ST. STEPHEN'S ST (0002745),2016,1,,,360224.154,5024080.935
BARNSDALE RD S @ TWIN ELM RD S (0000844),2016,1,,,360231.643,5007720.361
REGINA ST btwn POULIN AVE & DON ST (__3ZABYM),2016,1,,,360237.1729,5025298.151
BASELINE RD @ GUTHRIE ST (0002188),2016,1,,1,360242.6729,5022371.496
CARLING AVE @ RICHMOND RD (0010847),2016,16,,,360245.6751,5024781.518
HIGHWAY 417 btwn HWY417 IC129 RAMP51 & HWY417 IC129 RAMP35 (__3ZA2X9),2016,5,,,360249.7749,5023367.647
KELLY AVE @ PINECREST RD (0002744),2016,1,,,360277.6751,5023953.511
FALLOWFIELD RD @ HWY 416 FALLOWFI IC66R24 (0005506),2016,2,,,360278.3929,5014851.603
CARLING AVE WB btwn RICHMOND RD & POULIN AVE (__3ZAYF6),2016,1,,1,360296.3461,5024814.02
DON ST btwn POULIN AVE & REGINA ST (__3ZABXA),2016,2,,,360302.021,5025238.905
ROB ROY AVE btwn CRESTHILL ST & END (__3ZBOA0),2016,1,,,360303.4693,5024562.76
COSTELLO AVE btwn ABINGDON DR & ABINGDON DR (__3ZBOH9),2016,1,,,360319.8996,5021868.538
DUMAURIER AVE @ PINECREST RD (0002743),2016,9,,,360323.1,5023836.341
POULIN AVE @ RICHMOND RD (0002748),2016,4,1,,360325.6759,5024900.519
MOODIE DR @ MCKENNA CASEY DR (0000552),2016,1,,,360339.6581,5012682.408
PINECREST RD @ QUEENSVIEW DR (0002739),2016,4,,,360346.6751,5023783.509
PINECREST RD btwn QUEENSVIEW DR & HWY417 IC129 RAMP36 (__3ZA4LW),2016,1,,,360354.2555,5023764.137
HIGHWAY 417 btwn HWY417 IC129 RAMP76 & HWY417 IC129 RAMP26 (__3ZA2RG),2016,14,,,360357.7615,5023477.696
REGINA ST btwn DON ST & CROYDON AVE (__3ZABYR),2016,1,,,360366.7316,5025360.174
PINECREST RD btwn HWY417 IC129 RAMP62 & TRANSIT (__3ZA4MZ),2016,1,,,360376.3815,5023707.675
HWY417 IC129 RAMP35 btwn HIGHWAY 417 & GREENBANK RD (__3ZAYBL),2016,2,,,360387.5811,5023330.667
PINECREST RD/HWY 417 PINECRE IC129R63 @ TRANSI (0008264),2016,5,,,360388.0879,5023677.842
RICHMOND RD @ 140 E OF POULIN AVE  (0012124),2016,1,,,360397.6383,5025017.128
CARLING AVE EB btwn DUNDEE AVE & IVANHOE AVE (__3ZA4V1),2016,2,,,360398.0659,5024860.268
CARLING AVE WB btwn POULIN AVE & ALPINE AVE (__3ZA4VZ),2016,1,,,360421.847,5024894.52
DRAPER AVE btwn PATHWAY PRIV & LISA AVE (__3ZABIU),2016,1,,,360426.1076,5022908.839
HWY417 IC129 RAMP51 btwn ASHLEY ST & HWY417 IC129 RAMP53 (__6KDGCM),2016,1,,,360428.1759,5023294.805
CARLING AVE @ IVANHOE AVE (0002768),2016,2,,,360432.6759,5024881.519
RICHMOND RD btwn 140 E OF POULIN AVE & FOREST ST (__3ZA4MDB),2016,1,,,360433.5617,5025080.293
DRAPER AVE btwn CORNELL ST & LISA AVE (__3ZABH5),2016,3,,1,360452.498,5022711.355
GREENBANK RD btwn PINECREST RD & HWY417 IC129 RAMP35 (__3ZAZYB),2016,1,,,360459.6751,5023498.007
CARLING AVE EB btwn IVANHOE AVE & ALPINE AVE (__3ZA4V2),2016,1,,,360467.5051,5024904.226
CENTURY RD S @ MCCORDICK RD S (0003724),2016,3,,,360469.6279,5003123.317
IVANHOE AVE btwn CARLING AVE & ELMHURST ST (__3ZABWP),2016,1,,,360477.6586,5024766.123
RICHMOND RD btwn FOREST ST & WINTHROP PRIV (__3ZA2FE),2016,1,,,360482.177,5025164.522
HENLEY ST btwn MAPLEWOOD AVE & DUNDEE AVE (__3ZABVZ),2016,1,,,360488.6759,5024419.515
BASELINE RD btwn CORNELL ST & GREENBANK RD (__3ZA4MK),2016,2,,,360494.256,5022519.597
GREENBANK RD btwn HWY417 IC129 RAMP35 & HWY417 IC129 RAMP25 (__3ZA4MU),2016,1,,,360495.4996,5023407.295
ALPINE AVE @ CARLING AVE (0011382),2016,9,1,1,360496.677,5024942.519
HWY417 IC129 RAMP26 btwn PINECREST RD & HIGHWAY 417 (__3ZAY8Z),2016,1,,,360497.6123,5023702.278
CARLING AVE WB btwn ALPINE AVE & FOREST ST (__3ZA260),2016,1,,,360520.677,5024957.519
GREENBANK RD btwn HWY 417 IC129 RAMP57 & HWY417 IC129 RAMP53 (__6KDGD3),2016,1,,,360526.9832,5023284.47
GREENBANK RD @ HWY 417 IC129 RAMP57/IRIS ST (0009073),2016,21,,,360531.309,5023312.494
CROYDON AVE @ RICHMOND RD (0002652),2016,6,1,,360545.677,5025272.522
ALPINE AVE btwn CARLING AVE & ELMHURST ST (__3ZBNG7),2016,1,,1,360550.1066,5024803.493
GREENBANK RD btwn LISA AVE & BASELINE RD (__3ZA4ML),2016,3,,,360552.6632,5022735.686
GREENBANK RD @ LISA AVE (0002753),2016,9,,1,360554.6751,5022893.492
IRIS ST btwn GREENBANK RD & TO BE DETERMINED (__3ZAYFO),2016,1,,,360557.6744,5023321.416
GREENBANK RD NB btwn TO BE DETERMINED & HWY417 IC129 RAMP51 (__6KDGSL),2016,1,,,360565.9811,5023146.977
CEDARVIEW RD btwn LYTLE AVE & CEDARHILL DR (__3ZA4XG),2016,1,,,360578.2985,5017329.793
CROYDON AVE btwn RICHMOND RD & BOND ST (__3ZABX1),2016,1,,,360587.2292,5025192.17
BASELINE RD @ GREENBANK RD (0002357),2016,22,1,,360597.6751,5022584.498
CARLING AVE WB btwn FOREST ST & CROYDON AVE (__3ZA4V5),2016,1,,,360601.6776,5025007.52
HIGHWAY 417 btwn HWY417 IC129 RAMP26 & HWY417 IC129 RAMP61 (__3ZA2UO),2016,1,,,360604.3823,5023669.927
WEST HUNT CLUB RD WB btwn CEDARVIEW RD & GREENBANK RD (__3ZA199),2016,3,,,360606.0745,5020013.791
WEST HUNT CLUB RD EB btwn CEDARVIEW RD & GREENBANK RD (__3ZA198),2016,1,,,360612.3295,5020001.836
HWY417 IC129 RAMP25 btwn GREENBANK RD & HIGHWAY 417 (__3ZAY5J),2016,2,,,360625.2964,5023629.79
RICHMOND RD btwn CROYDON AVE & ASSALY RD (__3ZA2XS),2016,1,,,360627.8865,5025407.931
FALLOWFIELD RD btwn HWY416 IC66 RAMP62 & STRANDHERD DR (__3ZAZYX),2016,1,,,360631.9258,5014949.244
GREENBANK RD btwn NE/OT BOUNDARY & MONTEREY DR (__3ZBPHX),2016,2,,,360635.7849,5022494.877
KEPPLER CRES btwn LAMBERT DR & CANFIELD RD (__3ZABS8),2016,1,,,360642.4027,5021352.901
IRIS ST btwn IRIS ST W & IRIS ST E (__3ZAYFQ),2016,1,,,360654.2386,5023355.54
GREENBANK RD @ MONTEREY DR (0001126),2016,1,,,360654.8449,5022450.156
HIGHWAY 417 btwn HWY417 IC129 RAMP25 & HWY417 IC129 RAMP35 (__3ZAYFR),2016,21,,,360656.6162,5023680.097
CARLING AVE @ CROYDON AVE (0002642),2016,11,,,360658.6781,5025042.52
NORTON AVE btwn CARLING AVE & SACKVILLE ST (__3ZABW8),2016,1,,,360665.105,5024941.493
BASELINE RD btwn GREENBANK RD & PINECREST RD (__3ZA4MM),2016,3,,,360690.1755,5022639.499
PINECREST RD @ LISA AVE (0002577),2016,1,,,360694.017,5022917.17
CARLING AVE @ TAVISTOCK RD (0002144),2016,1,,,360698.6781,5025069.521
QUEENSVIEW DR btwn PINECREST RD & END (__3ZABK9),2016,1,,,360698.9413,5023950.215
GREENBANK RD btwn MONTEREY DR & MEADOWBANK DR (__3ZA4LG),2016,4,,,360710.2604,5022318.326
ASSALY RD @ RICHMOND RD (0002682),2016,1,,,360729.6781,5025528.525
BROPHY DR @ FOURTH LINE RD (0003596),2016,1,1,,360738.64,5005671.341
MOODIE DR btwn MCKENNA CASEY DR & CAMBRIAN RD (__3ZA4YZ),2016,1,,,360740.6376,5011747.822
FALLOWFIELD RD @ STRANDHERD DR (0005238),2016,4,,,360752.2279,5014962.164
FALLOWFIELD RD btwn STRANDHERD DR & O'KEEFE CRT (__3ZA1TN),2016,1,,,360760.3565,5015147.622
GREENBANK RD @ MEADOWBANK DR (0001123),2016,2,,,360765.6759,5022186.495
SACKVILLE ST @ TAVISTOCK RD (0002997),2016,1,,1,360766.6781,5024900.519
RICHMOND RD btwn ASSALY RD & REGINA LANE (__5DCTF8),2016,1,,,360769.1451,5025568.483
CARLING AVE @ CONNAUGHT AVE (0002143),2016,5,,,360770.6781,5025117.521
PINECREST RD @ BASELINE RD (0002657),2016,1,,,360782.6759,5022694.5
GREENBANK RD btwn MEADOWBANK DR & HARRISON ST (__3ZA4LE),2016,1,,,360802.6759,5022096.994
REGINA LANE @ RICHMOND RD (0015523),2016,1,,,360808.6121,5025608.441
CARLING AVE WB btwn CONNAUGHT AVE & OTTAWA RIVER PKWY WB RAMP/CARLING  (__3ZA265),2016,2,,,360813.6785,5025144.022
ELMHURST ST @ TAVISTOCK RD (0003009),2016,1,,,360818.6781,5024771.518
CARLING AVE EB btwn CONNAUGHT AVE & CARLING AVE EB ON RAMP/OTTAWA RIVE (__3ZBOBU),2016,1,,,360825.819,5025131.112
GREENBANK RD @ HARRISON ST/ASHGROVE CRES (0000627),2016,4,,1,360839.6759,5022007.493
IRIS ST @ SOUTHWOOD DR (0011578),2016,1,,,360847.0151,5023442.676
CARLING AVE @ OTTAWA RIVER PKWY WB (0002142),2016,2,,,360856.6789,5025170.522
OTTAWA RIVER PKWY WB RAMP/CARLING AVE WB btwn CARLING AVE & OTTAWA RIV (__3ZAY0V),2016,2,1,,360864.985,5025338.752
OTTAWA RIVER PKWY WB btwn OTTAWA RIVER PKWY WB RAMP/CARLING AVE WB & W (__3ZA24V),2016,2,,,360875.9929,5026341.998
BANNER RD btwn PARKMOUNT CRES & PARKMOUNT CRES (__3ZAB4V),2016,1,,,360887.3445,5021603.934
CARLING AVE WB btwn CARLING AVE WB RAMP/OTTAWA RIVER PKWY & OTTAWA RIV (__3ZA4V8),2016,1,,,360889.1789,5025189.022
OTTAWA RIVER PKWY EB btwn TO BE DETERMINED & TRANSIT (__3ZAZU9),2016,1,,,360915.1395,5025422.393
TRANSITWAY - LINCOLN FIEL @ OTTAWA RIVER PKWY  (0002636),2016,1,,,360924.374,5025501.352
GREENBANK RD btwn HARRISON ST & BANNER RD (__3ZBOCZ),2016,2,,,360930.2829,5021786.753
OTTAWA RIVER PKWY EB btwn TRANSIT & TURN LANE (2) (__3ZA24U),2016,2,,,360934.6116,5026340.087
RICHMOND RD btwn EDGEWORTH AVE/MCEWEN AVE & REGINA LANE (__3ZA4L9),2016,2,,,360942.6053,5025745.646
PARKMOUNT CRES btwn SPRINGDALE CRES & BANNER RD (2) (__3ZABTO),2016,1,,,360970.0842,5021395.795
BASIN CRT btwn BELLMAN DR & END (__3ZABQ2),2016,1,,,360970.6759,5020885.984
