LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
CHAPEL ST @ DALY AVE (0007824),2014,1,1,,368971.7071,5032505.5849
CHAPEL ST @ LAURIER AVE (0007756),2014,2,,,369120.071,5032264.734
CHAPEL ST @ RIDEAU ST (0011918),2014,3,,,368892.4079,5032643.2679
CHAPEL ST @ STEWART ST (0008494),2014,1,,,369013.7071,5032438.5849
CHAPEL ST btwn BESSERER ST & DALY AVE (__3ZA82E),2014,1,,,368951.2071,5032539.08545
CHAPEL ST btwn DALY AVE & STEWART ST (__3ZA82O),2014,1,,,368992.7071,5032472.0849
CHAPEL ST btwn RIDEAU ST & BESSERER ST (__3ZBOXR),2014,1,,,368910.73175,5032607.54257
CHAPEL ST btwn TEMPLETON ST & MANN AVE (__3ZA9VN),2014,2,,,369496.21055,5031644.57645
CHAPLEAU AVE @ PUTMAN AVE (0007682),2014,1,,,369482.7049,5033953.5981
CHAPLEAU AVE btwn PUTMAN AVE & BEECHWOOD AVE (__3ZA8AX),2014,1,,,369502.70545,5033899.09755
CHAPMAN BLVD @ OTHELLO AVE (0008360),2014,1,,,373351.7321,5028988.5479
CHAPMAN BLVD @ SAUNDERSON DR (0008355),2014,1,,,373097.731,5028956.549
CHAPMAN BLVD btwn HAIG DR & RUTH ST (__3ZA760),2014,1,,,372419.2279,5028883.049
CHAPMAN MILLS DR @ BEATRICE DR (0010973),2014,1,,,365540.5419,5014925.066
CHAPMAN MILLS DR @ LONGFIELDS DR (0013784),2014,4,,,364841.826,5014582.9211
CHAPMAN MILLS DR @ TEMAGAMI DR (0011123),2014,1,,,365386.163,5014859.5751
CHAPMAN MILLS DR btwn BEATRICE DR & MEADGATE GT (__4FP83C),2014,1,,,365633.5589,5014961.78355
CHAPMAN MILLS DR btwn CLEARBROOK DR & SUMMERLINE GT (__4FP8A3),2014,1,,,365986.9785,5015118.34605
CHAPMAN MILLS DR btwn TEMAGAMI DR & BEATRICE DR (__61W6OE),2014,1,,,365461.90743,5014895.67234
CHAPMAN MILLS DR/TRANSITWAY SOUTHWEST @ WOODROFFE AVE (0013563),2014,2,,,366177.0901,5015219.3701
CHARDONNAY DR btwn VALENCEVILLE CRES & VALENCEVILLE CRES (__4LNNJ9),2014,1,,,385156.07455,5036205.60945
CHARLEMAGNE BLVD @ GARDENWAY DR/BOTTRIELL WAY  (0003748),2014,4,,1,384049.7581,5037034.5679
CHARLEMAGNE BLVD @ PRINCESS LOUISE DR E (0012957),2014,2,,,384092.7551,5038135.5759
CHARLEMAGNE BLVD @ PRINCESS LOUISE DR W/VALADE (0003731),2014,3,1,,383520.7521,5037973.5781
CHARLEMAGNE BLVD btwn CANTEVAL TER & TENTH LINE RD (__3ZA5TH),2014,1,,,383756.80904,5036953.46179
CHARLEVOIX ST btwn BEECHWOOD AVE & BARRETTE ST (__3ZBOWU),2014,1,,,369220.80264,5033559.48755
CHARLIE'S LANE @ JUANITA AVE (0011585),2014,1,,,341156.254,5023714.74
CHARLOTTE ST @ RIDEAU ST (0002622),2014,7,,,369251.0929,5032860.42
CHARLOTTE ST @ WILBROD ST (0007739),2014,1,,,369415.7079,5032590.5849
CHARLOTTE ST btwn BESSERER ST & DALY AVE (__3ZBOFV),2014,1,,,369313.7079,5032757.0871
CHARLOTTE ST btwn STEWART ST & WILBROD ST (__3ZBOF3),2014,1,,,369395.2079,5032624.08545
CHATELAIN AVE @ MERIVALE RD (0011306),2014,1,,,364843.6981,5026765.537
CHATELAIN AVE btwn KIRKWOOD AVE & MERIVALE RD (__3ZA0NY),2014,1,,,364788.77559,5026735.37565
CHATHAM GDN @ MARAVISTA DR (0000789),2014,1,,,361821.6721,5014872.4299
CHELTONIA WAY @ GOLDRIDGE DR (0008871),2014,1,,,349743.46,5019350.437
CHELTONIA WAY btwn INSMILL CRES & GOLDRIDGE DR (__3ZA47U),2014,1,,,349607.13527,5019348.91275
CHERRYWOOD DR btwn TRINITY DR & ABERFELDY ST (1) (__3ZABN4),2014,1,,,358407.29222,5019842.3868
CHESTERTON DR @ MEADOWLANDS DR (0001110),2014,1,,,365101.6989,5024009.5129
CHESTERTON DR btwn ASSINIBOINE DR & FOUR SEASONS DR (__3ZA0A6),2014,1,,,365911.70355,5023749.51155
CHESTERTON DR/COOLSPRING CRES W @ VIEWMOUNT DR (0000518),2014,1,,,366230.7049,5023515.509
CHESTNUT ST @ LEES AVE (0011428),2014,1,,1,369378.7121,5030783.569
CHICKASAW CRES btwn PALOMINO DR & PALOMINO DR (__3ZAB1C),2014,1,,,354128.626,5017465.69482
CHIMO DR btwn ANIK WAY & LARSEN CRT (__3ZABDF),2014,1,,,352767.76758,5019044.03874
CHRYSLER ST btwn FIRST AVE & SECOND AVE (__3ZA914),2014,1,,,367660.2075,5029291.05755
CHRYSLER ST btwn FOURTH AVE & FIFTH AVE (__3ZA9M4),2014,1,,,367785.7079,5029082.5559
CHURCHILL AVE   N btwn GREENWOOD AVE & IRENE CRES (__3ZA34P),2014,1,,,363653.6921,5027308.0415
CHURCHILL AVE   N btwn PRINCETON AVE & AVONDALE AVE (__3ZBOD5),2014,1,,,363495.69155,5027670.5445
CHURCHILL AVE   N btwn RAVENHILL AVE & KENWOOD AVE (__3ZA4OJ),2014,1,,,363346.19055,5028016.54805
CHURCHILL AVE   N btwn RICHMOND RD & DANFORTH AVE (__3ZBOGA),2014,1,,,363241.6901,5028258.5499
CHURCHILL AVE   N btwn WHITBY AVE & MADISON AVE (__3ZA4O1),2014,1,,,363179.6901,5028400.05155
CHURCHILL AVE @ CLARE ST/PRINCETON AVE (0006255),2014,1,,,363460.691,5027751.5449
CHURCHILL AVE @ DOVERCOURT AVE (0006184),2014,1,,,363603.6921,5027423.543
CHURCHILL AVE @ MADISON AVE (0006692),2014,1,,1,363193.6901,5028366.551
CHURCHILL AVE @ RICHMOND RD (0002361),2014,5,,1,363227.6901,5028292.5499
CIMARRON CRES btwn Continuation of CIMARRON CRES & Continuation of CIM (__3ZA509),2014,1,,,361882.38169,5022989.97374
CITADEL CRES btwn HARBOUR VIEW ST & HARBOUR VIEW ST (__5I7VJ2),2014,1,,,367064.4902,5014781.57881
CITY PARK DR btwn AMBASSADOR AVE & OGILVIE RD (__3ZA4B7),2014,1,,,374280.48936,5032813.42445
CLARE ST @ KIRKWOOD AVE (0006079),2014,2,,,364066.694,5027973.5471
CLAREMONT DR @ ST. LAURENT BLVD (0007962),2014,1,,,371100.709,5034891.6041
CLARENCE ST    E btwn COBOURG ST & CHARLOTTE ST (__3ZA8R0),2014,2,,,369009.206,5033093.09045
CLARENCE ST    E btwn COBOURG ST & END (__3ZA1II),2014,1,,1,368917.70945,5033037.31945
CLARENCE ST @ DALHOUSIE ST (0008415),2014,4,,1,368042.7041,5032503.5871
CLARENCE ST btwn CUMBERLAND ST & KING EDWARD AVE (__3ZA7A9),2014,1,,,368275.2041,5032644.5875
CLARENCE ST btwn PARENT AVE & WILLIAM ST (__3ZA82R),2014,1,,,367924.703,5032430.086
CLARENCE ST btwn WILLIAM ST & DALHOUSIE ST (__3ZA82W),2014,1,,,367993.20355,5032473.08655
CLARENDON AVE btwn WELLINGTON ST W & BYRON AVE (__3ZA016),2014,1,,,364582.8343,5028903.18855
CLAREY AVE @ BANK ST (0007243),2014,1,,,368452.711,5029269.557
CLARIDGE DR btwn TOTTERIDGE AVE & FAIRLOP WAY (__4O3JXF),2014,1,1,,364538.04474,5016160.61954
CLARKE AVE @ ST. LAURENT BLVD (0007702),2014,3,,,371734.7151,5033353.5879
CLARKSON CRES btwn PICKFORD DR & TO BE DETERMINED (__3ZA15G),2014,1,,,353559.83078,5018513.90921
CLARKSON CRES btwn PICKFORD DR & TO BE DETERMINED (__3ZABCG),2014,1,,,353504.16398,5018700.61746
CLAUDE ST @ GARDENVALE RD (0008276),2014,1,,,372160.7181,5032972.583
CLAUDE ST btwn CLARKE AVE & BURN ST (__3ZA8IR),2014,1,,,372022.71645,5033316.5864
CLAUDET CRES btwn KARSH DR & KARSH DR (__3ZA467),2014,1,,,374313.02762,5026297.12212
CLAYMOR AVE @ DYNES RD (0002907),2014,2,,,366743.7071,5025670.5271
CLAYMOR AVE @ MEADOWLANDS DR (0003184),2014,2,,,366924.337,5025320.9471
CLAYMOR AVE btwn EIFFEL AVE & DEBRA AVE (__3ZAAP6),2014,1,,,366813.63386,5025508.05588
CLEARBROOK DR @ CHAPMAN MILLS DR (0010970),2014,6,,,365923.3441,5015084.5181
CLEARBROOK DR btwn KENTMARE CRES & CHAPMAN MILLS DR (__4FP84A),2014,1,,,365883.79365,5015159.0026
CLEARBROOK DR btwn PIAZZA CIR & SILVERSTONE WAY (__8JUTE0),2014,1,,,364843.98945,5015070.49455
CLEARBROOK DR btwn ROSWELL DR & PAUL METIVIER DR (__4FP80W),2014,1,,,366050.88345,5014838.79455
CLEARBROOK DR/MARKETPLACE AVE @ LONGFIELDS DR (0011162),2014,3,,,364631.8301,5014953.5841
CLEARVIEW AVE @ ISLAND PARK DR (0006144),2014,1,,,363546.691,5029364.56
CLEARWATER CRES btwn SOUTHGATE RD & KODIAK ST (1) (__3ZA9DG),2014,1,,,371410.229,5024510.017
CLEARY AVE btwn RICHMOND RD & END (__3ZA5W7),2014,1,,1,361889.35963,5027209.21553
CLEGG ST @ COLONEL BY DR (0008785),2014,8,,,368968.1351,5029741.869
CLEGG ST @ MAIN ST (0007200),2014,5,,,369274.963,5029921.5619
CLEGG ST btwn MAIN ST & MARLOWE CRES (__3ZA89C),2014,1,,,369304.83795,5029942.0619
CLEMENTINE BLVD @ HERON RD (0006858),2014,3,,,369547.7181,5026786.5359
CLEMENTINE BLVD @ OHIO ST (0002413),2014,1,,,369456.717,5027540.5419
CLEMENTINE BLVD btwn TALBACK PL & BELANGER AVE (__3ZA5OQ),2014,1,,,369464.10645,5027421.55905
CLEMOW AVE @ BRONSON AVE (0007248),2014,2,,,367420.706,5029397.5589
CLEMOW AVE btwn BANK ST & COBALT AVE (__3ZA95Q),2014,1,,,368304.01653,5029926.88681
CLEOPATRA DR btwn CAESAR AVE & MERIVALE RD (__3ZBO7K),2014,1,,,365872.20245,5021077.98845
CLEOPATRA DR btwn CAMELOT DR & Continuation of CLEOPATRA DR (__5SP4QN),2014,2,,,365401.05605,5021312.17495
CLEOPATRA DR btwn WEST HUNT CLUB RD & CAMELOT DR (__3ZA57Q),2014,1,,,365304.67013,5021524.72944
CLIFFORD PRIV @ WELSH PRIV (0002297),2014,1,1,,373775.7381,5026287.5279
CLIFTON RD @ SCOTT ST (0005607),2014,1,,,363567.691,5028879.5559
CLOSSE WAY @ PLUMBER AVE (0008487),2014,1,,,373269.7211,5033577.586
CLOVER ST @ HERON RD (0006837),2014,7,,,369292.717,5026764.5359
CLOVERDALE RD btwn NORTHCOTE PL & HILLSDALE RD (__3ZA1DO),2014,1,,,369367.40726,5035158.86398
CLYDE AVE @ DOBBIE ST (0003081),2014,1,,,363653.6921,5026556.5351
CLYDE AVE @ MAITLAND AVE (0003214),2014,2,,,364249.6951,5025140.523
CLYDE AVE @ WOODWARD DR (0003329),2014,1,,,363731.6929,5026363.5329
CLYDE AVE btwn BASELINE RD & CLYDE AVE (__3ZA4IK),2014,1,,,364368.3459,5024868.26
CLYDE AVE btwn CARLING AVE & DOHENY ST (__3ZA0N4),2014,2,,,363561.32401,5026771.28485
CLYDE AVE btwn CLYDE AVE & STARWOOD RD (__3ZA2TX),2014,4,,,364418.8459,5024751.75905
CLYDE AVE btwn DOHENY ST & DOBBIE ST (__3ZA0EK),2014,1,,,363620.89614,5026628.46082
CLYDE AVE btwn MAITLAND AVE & BASELINE RD (__3ZA4IR),2014,2,1,,364305.16993,5025015.94609
CLYDE AVE btwn STARWOOD RD & LOTTA AVE (__3ZA4HC),2014,3,,,364490.69645,5024582.51755
COADY WAY btwn BEAVERBROOK RD & END (__3ZA5HK),2014,1,,,351080.18367,5020949.46415
COBBLE HILL DR @ MARAVISTA DR (0013653),2014,2,,,361396.5871,5014648.1781
COBDEN RD btwn BADGER CRES & BADGER CRES (__3ZABKJ),2014,1,,,361488.1811,5023560.0075
COBDEN RD btwn EDWIN CRES & BADGER CRES (__3ZABKM),2014,1,,,361458.1811,5023635.00845
COBOURG ST @ HENEY ST (0008435),2014,1,,,368991.706,5032991.5899
COBOURG ST @ RIDEAU ST (0008860),2014,5,1,,369128.7071,5032787.5879
COBOURG ST @ ST. PATRICK ST (0011483),2014,8,1,,368801.9819,5033237.143
COBOURG ST @ TORMEY ST (0011523),2014,2,1,,369080.7071,5032856.5879
COCHRANE ST btwn PAARDEBURGH AVE & KITCHENER AVE (__3ZBN6U),2014,1,,,370872.50055,5025747.63355
CODD'S RD btwn BLACKTHORNE AVE & END (__3ZA7SI),2014,1,,,372679.88653,5034611.29346
COLDREY AVE @ KIRKWOOD AVE (0006736),2014,10,,1,364438.6959,5027136.54
COLDREY AVE @ LAPERRIERE AVE (0006731),2014,1,,,364311.6951,5026829.537
COLDREY AVE btwn LAPERRIERE AVE & KIRKWOOD AVE (__3ZA0OU),2014,1,,,364276.43818,5027018.19634
COLLIER CRES/CUTHBERT WAY @ REMINGTON WAY S (0001140),2014,1,,,378107.7649,5014342.4449
COLLINS AVE @ EDGE HILL PL (0006860),2014,1,,,370266.7219,5026724.5351
COLONEL BY DR @ COLONEL BY DR SB ON RAMP 43 (0002623),2014,3,,,367640.7079,5028440.5499
COLONEL BY DR @ ECHO DR N (0011373),2014,2,2,,368779.7101,5030492.5671
COLONEL BY DR @ ECHO DR S (0011370),2014,3,,,368542.7121,5028771.5529
COLONEL BY DR @ HAWTHORNE AVE/PRETORIA BRIDGE (0002122),2014,10,,,368767.7101,5030525.5679
COLONEL BY DR @ HOG'S BACK RD (0002635),2014,11,,,367604.7619,5025875.2649
COLONEL BY DR @ LEONARD AVE (0006906),2014,1,,,368227.711,5028575.551
COLONEL BY DR @ MAIN ST (0002626),2014,3,,,368859.7101,5030914.571
COLONEL BY DR @ OTTAWA UNIV. PED. XING (0008861),2014,3,1,,368731.7079,5031490.5759
COLONEL BY DR @ UNIVERSITY RD - CARLETON (0007131),2014,1,,,367348.5479,5026852.6381
COLONEL BY DR btwn ECHO DR & CLEGG ST (1) (__3ZA22H),2014,6,,,368903.01226,5030127.10188
COLONEL BY DR btwn ECHO DR & CLEGG ST (2) (__3ZBPHH),2014,4,,,369089.69317,5029091.66247
COLONEL BY DR btwn HAWTHORNE AVE & MAIN ST (__3ZA218),2014,1,,,368778.10617,5030725.73701
COLONEL BY DR btwn MACKENZIE AVE & N.D.H.Q. (__3ZA8HKA),2014,2,,,368099.62271,5031844.90935
COLONEL BY DR btwn N.D.H.Q. & OTTAWA UNIV. PED. XING (__3ZA8HKB),2014,2,,,368475.13257,5031656.61969
COLONEL BY DR btwn RIDEAU ST & MACKENZIE AVE (__3ZA8JW),2014,3,,,367963.78931,5031975.43115
COLONEL BY DR btwn ROSEDALE AVE & ECHO DR (__3ZA21I),2014,3,,,368395.64117,5028744.95702
COLONEL BY DR btwn UNIVERSITY RD & COLONEL BY DR SB ON RAMP 43 (__3ZA213),2014,2,,,367495.27665,5027671.30669
COLONEL BY DR btwn UNIVERSITY RD & HOG'S BACK RD (__3ZA22V),2014,3,,,367348.40854,5026329.83918
COLONEL BY DR/MACKENZIE AVE @ DALY AVE (0008541),2014,1,,,368002.7049,5031904.5811
COLONEL BY DR/SUSSEX DR @ RIDEAU ST (0007647),2014,14,1,1,367921.7041,5032044.5819
COLONIAL RD @ ROCKDALE RD (0004608),2014,2,,,391419.8189,5032662.509
COLONIAL RD @ SARSFIELD RD (0004689),2014,2,,,395214.84,5034203.5049
COLONIAL RD btwn BIRCHGROVE RD & CANAAN RD (__3ZA2UL),2014,2,,,398386.09774,5035519.08478
COLONIAL RD btwn DELSON DR & FRANK KENNY RD (__3ZA2G9),2014,1,,,389767.70215,5031976.61374
COLONIAL RD btwn DESSAINT ST & SARSFIELD RD (__3ZA3K9),2014,1,,,395051.88746,5034132.72317
COLONIAL RD btwn FRANK KENNY RD & ROCKDALE RD (__3ZA3M3),2014,1,,,390811.49229,5032352.27158
COLONIAL RD btwn MONSEIGNEUR DENIS CRT & LAFLEUR RD (__3ZA1OV),2014,2,,,395971.44495,5034469.73379
COLONNADE RD    N btwn COLONNADE RD & CORINTH PRIV (__6XF94A),2014,4,,,366248.40522,5023046.53132
COLONNADE RD    N btwn CORINTH PRIV & CITIPLACE DR (__6XF9SX),2014,1,,,366757.47245,5023359.77544
COLONNADE RD    S btwn COLONNADE RD & CONCOURSE GT (__3ZA00D),2014,1,,,366309.81233,5022712.85769
COLONNADE RD    S btwn CONCOURSE GT & COLONNADE RD N (__3ZA0AK),2014,2,,,367136.546,5022956.74768
COLONNADE RD @ COLONNADE RD E (0004588),2014,1,,,367232.2299,5023191.46
COLONNADE RD @ COLONNADE RD W (0004568),2014,1,,,365846.4899,5022792.7159
COLONNADE RD @ MERIVALE RD (0004569),2014,4,,,365365.4329,5022539.6189
COLONNADE RD @ PRINCE OF WALES DR (0005249),2014,16,,,367396.9159,5023264.146
COLONNADE RD btwn COLONNADE RD S & PRINCE OF WALES DR (__3ZA9WU),2014,2,,,367314.88422,5023227.09787
COLONY HEIGHTS RD @ BANKFIELD RD (0000585),2014,1,,,368240.7011,5010048.3951
COLUMBUS AVE @ EDITH AVE (0008572),2014,1,,,370908.7151,5032245.5789
COLUMBUS AVE @ NORTH RIVER RD (0007671),2014,1,,,369997.7121,5032145.58
COLUMBUS AVE btwn QUILL ST & EDITH AVE (__3ZA8LS),2014,1,,,370809.71455,5032234.07945
CONCORD ST    N btwn KINGS LANDING PRIV & GREENFIELD AVE (__3ZAZOE),2014,1,,,369012.55205,5031072.77605
CONCORD ST @ ECHO DR (0012160),2014,1,,,368949.7101,5031093.5721
CONCORD ST @ GREENFIELD AVE (0011368),2014,1,,,369033.7101,5031064.5721
CONCORD ST @ HAWTHORNE AVE (0007375),2014,2,,,369216.711,5030774.569
CONCORD ST @ LEES AVE (0007265),2014,1,,,369247.7121,5030701.569
CONLEY RD btwn BLEEKS RD & COPELAND RD (__3ZACS0),2014,1,,,351685.9511,5004314.64498
CONNAUGHT AVE btwn HENLEY ST & SEVERN AVE (__3ZABV4),2014,1,,,361030.79861,5024524.07794
CONOVER ST @ CRAIG HENRY DR (0000703),2014,1,,,361896.6819,5021625.491
CONROY RD @ HUNT CLUB RD (0002257),2014,15,,,373763.7389,5025404.5219
CONROY RD @ JOHNSTON RD (0011908),2014,8,,,373396.8071,5026308.4551
CONROY RD @ LORRY GREENBERG DR (0011446),2014,1,,,373568.186,5025878.183
CONROY RD @ QUEENSDALE AVE (0009365),2014,1,,,374351.7441,5024043.5121
CONROY RD @ ROSEBELLA AVE (0009358),2014,5,,,374288.7441,5024190.5129
CONROY RD @ ST. LAURENT BLVD (0011390),2014,5,,,373069.966,5027159.2989
CONROY RD @ THURSTON DR (0011389),2014,5,,,373205.2,5026793.4049
CONROY RD @ WALKLEY RD (0002648),2014,10,,,372903.7321,5027463.5381
CONROY RD btwn CONROY RD & ROSEBELLA AVE (__3ZA3S2),2014,1,,,374051.89229,5024742.004
CONROY RD btwn QUEENSDALE AVE & DAVIDSON RD (__3ZBOF0),2014,2,,,374462.80033,5023779.54087
CONROY RD btwn ST. LAURENT BLVD & THURSTON DR (__3ZA2DB),2014,1,,,373137.46546,5026976.30559
CONROY RD btwn THURSTON DR & JOHNSTON RD (__3ZA3S9),2014,2,,,373301.89202,5026551.28063
CONSTANCE BAY RD btwn MONTY DR & ALLBIRCH RD (__3ZBNA8),2014,1,,,337786.02951,5038218.10769
CONSTANCE BAY RD btwn TO BE DETERMINED & WILLAND LANE (__3ZA4GW),2014,1,,,337122.01498,5037610.31189
CONSTELLATION CRES @ BASELINE RD (0011415),2014,7,,,362301.7781,5023614.731
COOKS MILL CRES btwn COOKS MILL CRES/WHITECLIFFS AVE & WATCHHORN GROVE N (__78TO3S),2014,1,,,369967.50673,5016512.6885
COOPER HILL RD btwn VEENA WAY & 9TH LINE RD (__3ZA5K5),2014,1,,,384987.7421,5015629.84916
COOPER ST @ BANK ST (0006951),2014,3,,1,367648.7049,5030990.5729
COOPER ST @ ELGIN ST (0006934),2014,5,,2,368119.706,5031271.5751
COOPER ST @ KENT ST (0011445),2014,1,,,367482.7049,5030889.5721
COOPER ST @ LYON ST (0010861),2014,1,,,367321.7041,5030792.571
COOPER ST @ METCALFE ST (0006940),2014,2,,,367962.706,5031178.574
COOPER ST @ O'CONNOR ST (0006954),2014,1,,,367808.7049,5031085.574
COOPER ST @ PERCY ST (0005101),2014,1,,,367069.703,5030641.5701
COOPER ST btwn BANK ST & O'CONNOR ST (__3ZBORB),2014,1,,,367728.30903,5031038.86666
COOPER ST btwn CARTIER ST & DRIVEWAY (THE) (__3ZA9VI),2014,1,,,368383.25734,5031429.62117
COOPER ST btwn ELGIN ST & CARTIER ST (__3ZA9U8),2014,1,1,,368195.20655,5031318.0755
COOPER ST btwn METCALFE ST & ELGIN ST (__3ZA9UY),2014,2,,,368041.206,5031225.07455
COPE @ TERRY FOX (0009143),2014,4,,,353997.269,5015345.3079
COPE DR @ TEMPLEFORD AVE (0013768),2014,1,,,354192.1921,5015580.337
COPERNICUS ST @ LAURIER AVE (0007659),2014,1,,,368665.7071,5031989.5811
COPERNICUS ST btwn LAURIER AVE E & UNIVERSITE PRIV (__3ZA8HY),2014,1,,,368692.7071,5031946.58055
COPPERFIELD CRES btwn COBBLE HILL DR & COBBLE HILL DR (__6NDG6H),2014,1,,,361410.39413,5014366.7247
CORAL AVE btwn BARLYN AVE & WILLETH AVE (__3ZBOJ8),2014,1,,,365842.20245,5025475.526
CORDOVA ST @ WITHROW AVE (0001412),2014,2,,,363963.8021,5023807.703
CORKERY RD btwn MARCH RD & MANION RD (__3ZACCH),2014,3,,,337340.11739,5014773.6159
CORKSTOWN RD @ MARCH RD (0003153),2014,3,,,352657.623,5020883.4819
CORKSTOWN RD @ WESTDALE AVE (0001196),2014,1,,,357850.6611,5023276.503
CORKSTOWN RD btwn MARCH RD & MOODIE DR (__3ZA2LR),2014,3,,,354630.67704,5021330.5956
CORKSTOWN RD btwn MOODIE DR & CRYSTAL BEACH DR (__3ZABA2),2014,1,,,356769.85988,5022609.61267
CORNELL ST @ BASELINE RD (0002752),2014,2,,,360389.674,5022456.497
CORNWALL ST btwn WILBROD ST & END (__3ZA1LD),2014,1,,,368772.7071,5032163.08245
CORSHAM AVE btwn VARENNES BLVD & SHEENBORO CRES (__3ZA1YS),2014,1,,,384908.0748,5038309.4272
COSTELLO AVE @ MONTEREY DR (0001178),2014,1,,,360008.6721,5022095.494
COTE ST btwn MORIN ST & ST. LAURENT BLVD (__3ZA8TU),2014,1,,1,371733.9515,5033218.6145
COTTER'S CRES btwn DOWNPATRICK RD & DOWNPATRICK RD (__3ZBORO),2014,1,,,370257.94964,5023030.71288
COUNTRY LANE  E btwn VILLAGE GR & COUNTRY LANE W (__308JR6),2014,1,,,353901.96768,5017651.75332
COURTENAY AVE btwn SHERBOURNE RD & LAUDER DR (__3ZAA6L),2014,1,,,362448.34426,5026519.53309
COURTWOOD CRES btwn WOODWARD DR & WOODWARD DR (__3ZAA4B),2014,1,,,363571.40077,5025917.9548
COURTYARD CRES @ SABLE RIDGE DR (0012345),2014,1,,,372641.7351,5024469.5159
COUSINEAU ST @ ST. JOSEPH BLVD (0012412),2014,2,,,380705.7411,5037028.586
COVE ISLAND TER btwn WOLFE POINT WAY & CANYON WALK DR (__3ZAZ4I),2014,1,,,368486.66634,5016129.21803
COVENTRY RD @ 230 W OF ST. LAURENT BLVD/ST. LA (0008535),2014,1,,,372081.18,5031933.5743
COVENTRY RD @ JETFORM PARK  STADIUM (0011669),2014,1,,,370842.4264,5031673.3586
COVENTRY RD @ LOLA ST (0007175),2014,5,,2,371263.7181,5031614.5729
COVENTRY RD @ ST. LAURENT SC WEST (0008973),2014,1,,,371919.8742,5031790.98
COVENTRY RD @ VANIER PKWY (0002139),2014,12,,,370676.3849,5031611.703
COVENTRY RD btwn ARCOLA PRIV & LOLA ST (__3ZA35VB),2014,5,,,371070.65804,5031600.71169
COVENTRY RD btwn BELFAST RD & ST. LAURENT SC WEST (__3ZA2CAA),2014,3,,,371771.1097,5031669.92653
COVENTRY RD btwn LOLA ST & BELFAST RD (__3ZA3ME),2014,2,,,371393.83111,5031626.9606
COVENTRY RD btwn ST. LAURENT SC WEST & ST. LAURENT SC EAST (__3ZA2CAB),2014,2,,,371926.05151,5031932.17817
COWICHAN WAY btwn OKANAGAN DR & TO BE DETERMINED (__3ZAAF2),2014,1,,,359548.6935,5022084.32423
COWLEY AVE @ PONTIAC ST (0006551),2014,1,,,363797.6921,5029773.5641
CRAIG HENRY DR @ IVYLEA ST/WOODVALE GR (0004600),2014,2,,,363035.6879,5021802.4929
CRAIG HENRY DR @ KNOXDALE RD (0000590),2014,2,,,363116.6879,5021655.4921
CRAIG HENRY DR btwn ALDRIDGE WAY & JACK AARON DR (__3ZAAYZ),2014,1,,,362184.8518,5021868.32965
CRAIG HENRY DR btwn BERTONA ST & SOVEREIGN AVE (__3ZAAYX),2014,1,,,362795.99544,5021953.52734
CRAIG HENRY DR btwn MARKHAM AVE & CONOVER ST (__3ZAB4Y),2014,2,,,361828.7708,5021629.21613
CRAIG HENRY DR btwn SOVEREIGN AVE & WOODVALE GR (__3ZA0X0),2014,1,,,363013.51497,5021845.25585
CRAIG HENRY DR btwn WOODVALE GR & KNOXDALE RD (__3ZA539),2014,1,,,363076.42654,5021728.98551
CRAIG ST btwn FIFTH AVE & ELLA ST (__3ZA9MA),2014,1,,,367994.1375,5029118.24345
CRAIGHURST DR @ ROGER STEVENS DR (0003710),2014,1,,,366041.654,4999142.283
CRANBERRY CRT btwn MUNSTER RD & BUTTERWICK ST (__3ZACTK),2014,1,,,349024.0419,5002746.35345
CREEK CROSSING ST @ ROLLING BROOK DR (0003600),2014,1,,,381184.7551,5033596.557
CREEKVIEW WAY btwn FINDLAY CREEK DR & GRACEWOOD CRES (__727TFV),2014,1,,,374541.06413,5019721.67452
CRERAR AVE @ FISHER AVE (0006253),2014,1,,,365452.7,5027697.5449
CRESTDALE ST btwn OAK MEADOWS DR & RED WILLOW DR (__3ZA192),2014,1,,,380495.30954,5034989.35422
CRESTHAVEN DR @ STRANDHERD DR (0010929),2014,1,,,366813.9079,5015028.0729
CRESTHAVEN DR @ WATERBRIDGE DR (0010169),2014,1,,1,366937.6329,5015978.5329
CRESTVIEW RD @ HIGHRIDGE AVE (0008022),2014,1,1,,371253.723,5028882.551
CRESTWAY DR @ HATHAWAY DR (0010166),2014,1,,,366392.1449,5015842.1589
CRESTWAY DR @ LEIKIN DR (0009767),2014,1,,,366939.406,5016514.5641
CRESTWAY DR @ PRINCE OF WALES DR (0010323),2014,4,,,367370.526,5016576.909
CRESTWAY DR @ STRANDHERD DR (0010538),2014,3,,,366346.9011,5015471.1329
CRETE PL @ MCARTHUR AVE (0009807),2014,1,,,370530.0901,5032724.423
CRICHTON ST @ VAUGHAN ST (0011557),2014,2,1,,369032.7049,5033532.5951
CROCUS AVE @ NIAGARA DR (0008101),2014,1,,,370060.7189,5027895.5441
CROMWELL DR btwn COLMAN ST & END (__3ZA0S0),2014,1,,,369072.78,5025920.27
CROSS AVE btwn URBANDALE DR & CIRCLE PL (__3ZA7Q6),2014,1,,,372637.23045,5027886.0411
CROWNHILL ST btwn APPLEFORD ST & DUNHAM ST (__3AHCFW),2014,1,,,374768.39557,5033540.90981
CROWNHILL ST btwn BLAIR RD & DUNHAM ST (__3ZA7VT),2014,1,,,374573.37148,5033359.65443
